Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Ц0000012381;2660 LPRG  Anne Klein;ЧАСЫ/Наручные/Anne Klein;2660 LPRG;1;13690;Anne Klein;2660 LPRG.jpg;0;0;0;0;0;0;1;;;;Керамический;;;WR 30m;;;;;;Керамика, Сталь;;;;Женские;;33;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;13690;
Ц0000018207;2700 WTGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;2700 WTGB;2;7290;Anne Klein;2700 WTGB Anne Klein.jpg;0;0;0;1;0;1;0;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7290;
Ц0000011021;2706 CHBK Anne Klein;ЧАСЫ/Наручные/Anne Klein;2706 CHBK;1;8590;Anne Klein;2706 CHBK.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;28;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8590;
Ц0000018760;2706 RGTP Anne Klein;ЧАСЫ/Наручные/Anne Klein;2706 RGTP;1;8590;Anne Klein;2706 RGTP.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;28;;;;;;Минеральное;США;;;;;Кварцевый;;;Квадрат;;;;;;;;8590;
Ц0000019265;2707 BKBK  Anne Klein;ЧАСЫ/Наручные/Anne Klein;2707 BKBK;1;8490;Anne Klein;2707 BKBK .jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;28;;;;;;Минеральное;США;;;;;Кварцевый;;;Квадрат;;;;;;;;8490;
Ц0000016942;2718 RGBK Anne Klein;ЧАСЫ/Наручные/Anne Klein;2718 RGBK;1;7500;Anne Klein;2718 RGBK.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7500;
Ц0000009047;2723 MPTT Anne Klein;ЧАСЫ/Наручные/Anne Klein;2723 MPTT;0;10240;Anne Klein;2723 MPTT.jpg;0;0;0;0;0;0;0;;;;Стальной с частичным PVD покрытием;;;WR 30m;;;;;;Сталь с частичным PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10240;
Ц0000008653;2754 BKGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;2754 BKGB;1;11840;Anne Klein;2754 BKGB .jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11840;
Ц0000019829;2787 SVTT Anne Klein;ЧАСЫ/Наручные/Anne Klein;2787 SVTT;1;8490;Anne Klein;2787 SVTT .jpg;0;0;0;0;0;1;0;;;;Стальной с розовым PVD покрытием, эмаль;;;WR 30m;;;;;;Сталь с розовым PVD покрытием, эмаль;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8490;
Ц0000011695;2790 PMPK Anne Klein;ЧАСЫ/Наручные/Anne Klein;2790 PMPK;1;8090;Anne Klein;2790 PMPK.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8090;
Ц0000009744;2914 RQLP Anne Klein;ЧАСЫ/Наручные/Anne Klein;2914 RQLP;1;8080;Anne Klein;2914 RQLP.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;8080;
Ц0000019830;2928 BYRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;2928 BYRG;1;10750;Anne Klein;2928 BYRG.jpg;0;0;0;0;0;0;1;;;;Стальной с розовым PVD покрытием, эмаль;;;WR 30m;;;;;;Сталь с розовым PVD покрытием, эмаль;;;;Женские;;31;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10750;
Ц0000009746;2952 BKGB  Anne Klein;ЧАСЫ/Наручные/Anne Klein;2952 BKGB;2;14490;Anne Klein;2952 BKGB.jpg;0;0;0;0;0;1;1;;;;Керамический;;;WR;;;;;;Керамика, Сталь;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Квадрат;;;;;;Стрелочный;;14490;
Ц0000017334;2952 DBRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;2952 DBRG;0;13790;Anne Klein;2952 DBRG.jpg;0;0;0;0;0;0;0;;;;Стальной с IP покрытием;;;WR;;;;;;Сталь с частичным IP покрытием;;;;Женские;;28;;;;;;Минеральное;США;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;13790;
Ц0000011023;2968 MPGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;2968 MPGB;1;11780;Anne Klein;2968 MPGB.jpg;0;0;0;0;0;1;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11780;
Ц0000012372;3001 BKSV Anne Klein;ЧАСЫ/Наручные/Anne Klein;3001 BKSV;1;11790;Anne Klein;3001 BKSV.jpg;0;0;0;0;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11790;
Ц0000011025;3001 SVRT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3001 SVRT;2;12390;Anne Klein;3001 SVRT.jpg;0;0;0;1;0;1;0;;;;Стальной;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;12390;
Ц0000016385;3003 SVTT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3003 SVTT;1;11190;Anne Klein;3003 SVTT.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 30m;;;;;;Сталь с желтым IP покрытием;;;;Женские;;26;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11190;
Ц0000011530;3010 BKGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3010 BKGB;1;8090;Anne Klein;3010 BKGB.jpg;0;0;0;1;0;0;0;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8090;
Ц0000020963;3070 MPGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3070 MPGB;1;7490;Anne Klein;3070 MPGB .jpg;1;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;28;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7490;
Ц0000012374;3120 MPRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3120 MPRG;3;8590;Anne Klein;3120 MPRG.jpg;0;0;0;1;0;1;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;22;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8590;
Ц0000012939;3121 MPTT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3121 MPTT;1;8490;Anne Klein;3121 MPTT.jpg;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8490;
Ц0000012371;3158 BKGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3158 BKGB;3;14490;Anne Klein;3158 BKGB.jpg;0;0;0;1;0;1;1;;;;Керамика, стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14490;
Ц0000011223;3158 NVRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3158 NVRG;3;14490;Anne Klein;3158 NVRG.jpg;0;0;0;1;0;1;1;;;;Керамика, стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14490;
Ц0000011897;3158 TPRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3158 TPRG;1;12690;Anne Klein;3158 TPRG.jpg;0;0;0;0;0;0;1;;;;Керамика, стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;12690;
Ц0000011224;3158 WTGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3158 WTGB;2;12690;Anne Klein;3158 WTGB.jpg;0;0;0;1;0;0;1;;;;Керамика, стальной с IP покрытием;;;WR 30m;;;;;;Керамика, Сталь с IP покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;12690;
Ц0000013572;3169 SVTT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3169 SVTT;1;8490;Anne Klein;3169 SVTT.jpg;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8490;
Ц0000014334;3220 WTGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3220 WTGB;1;11790;Anne Klein;3220 WTGB.jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11790;
Ц0000013919;3230 BKBK Anne Klein;ЧАСЫ/Наручные/Anne Klein;3230 BKBK;1;6990;Anne Klein;3230 BKBK.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;28;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6990;
Ц0000013913;3249 SVRT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3249 SVRT;1;9490;Anne Klein;3249 SVRT.jpg;0;0;0;0;0;1;0;;;;Стальной с частичным PVD покрытием;;;WR 30m;;;;;;Сталь с частичным PVD покрытием;;;;Женские;;29;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9490;
Ц0000013890;3252 BKWT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3252 BKWT;1;7290;Anne Klein;3252 BKWT.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;37;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7290;
Ц0000012943;3266 BKRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3266 BKRG;1;14490;Anne Klein;3266 BKRG.jpg;0;0;0;0;0;1;0;;;;Керамический;;;WR 30m;;;;;;Керамика, Сталь;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14490;
Ц0000017501;3266 LPRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3266 LPRG;2;14490;Anne Klein;3266 LPRG .jpg;0;0;0;0;0;1;1;;;;Керамический;;;WR 30m;;;;;;Керамика, Сталь с IP покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;Да;;;Стрелочный;;14490;
Ц0000012944;3266 NVRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3266 NVRG;1;14490;Anne Klein;3266 NVRG.jpg;0;0;0;0;0;1;0;;;;Керамический;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14490;
Ц0000014247;3272 RGLG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3272 RGLG;2;7490;Anne Klein;3272 RGLG.jpg;0;0;0;1;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7490;
Ц0000013363;3272 RGPL Anne Klein;ЧАСЫ/Наручные/Anne Klein;3272 RGPL;3;8590;Anne Klein;3272 RGPL.jpg;0;0;0;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8590;
Ц0000018208;3278 TMGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3278 TMGB;2;9790;Anne Klein;3278 TMGB Anne Klein.jpg;0;0;0;1;0;1;0;;;;Стальной;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9790;
Ц0000016386;3279 SVRT Anne Klein;ЧАСЫ/Наручные/Anne Klein;3279 SVRT;1;9490;Anne Klein;3279 SVRT.jpg;0;0;0;1;0;0;0;;;;Стальной с частичным PVD покрытием;;;WR 30m;;;;;;Сталь с частичным PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9490;
Ц0000014248;3310 LPRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3310 LPRG;1;15490;Anne Klein;3310 LPRG.jpg;0;0;0;0;0;1;0;;;;Керамический;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;15490;
Ц0000014434;3322 WTRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3322 WTRG;2;9490;Anne Klein;3322 WTRG.jpg;0;0;0;0;0;1;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9490;
Ц0000013891;3344 LPRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3344 LPRG;0;13790;Anne Klein;3344 LPRG.jpg;0;0;0;0;0;0;0;;;;Стальной с PVD покрытием, керамика;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;Да;;;Стрелочный;;13790;
Ц0000013892;3344 NVRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3344 NVRG;2;14490;Anne Klein;3344 NVRG.jpg;0;0;0;1;0;1;0;;;;Стальной с PVD покрытием, керамика;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14490;
Ц0000018068;3386 LGRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3386 LGRG;2;10750;Anne Klein;3386 LGRG .jpg;0;0;0;0;0;1;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10750;
Ц0000013894;3386 NMRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3386 NMRG;1;10750;Anne Klein;3386 NMRG.jpg;0;0;0;0;0;1;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;10750;
Ц0000013917;3386 RGRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3386 RGRG;1;9790;Anne Klein;3386 RGRG.jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9790;
Ц0000018561;3412 RGRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3412 RGRG;2;9490;Anne Klein;3412 RGRG .jpg;0;0;0;1;0;1;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9490;
Ц0000016833;3434 BKBK Anne Klein;ЧАСЫ/Наручные/Anne Klein;3434 BKBK;0;9990;Anne Klein;3434 BKBK.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000018069;3434 RGLG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3434 RGLG;2;8690;Anne Klein;3434 RGLG.jpg;0;0;0;0;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;32;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8690;
Ц0000016458;3502 NVRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3502 NVRG;1;14290;Anne Klein;3502 NVRG.jpg;0;0;0;0;0;1;0;;;;Керамический;;;WR;;;;;;Сталь с частичным PVD покрытием;;;;Женские;;36;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14290;
Ц0000017764;3506 MVRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3506 MVRG;1;11290;Anne Klein;3506 MVRG .jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11290;
Ц0000018070;3508 BKBK Anne Klein;ЧАСЫ/Наручные/Anne Klein;3508 BKBK;1;6990;Anne Klein;3508 BKBK .jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6990;
Ц0000018071;3508 RGLG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3508 RGLG;1;6990;Anne Klein;3508 RGLG .jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;30;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6990;
Ц0000016460;3602 BKRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3602 BKRG;1;8690;Anne Klein;3602 BKRG.jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR;;;;;;Сталь с PVD покрытием;;;;Женские;;33;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8690;
Ц0000016834;3618 CHGB Anne Klein;ЧАСЫ/Наручные/Anne Klein;3618 CHGB;3;8690;Anne Klein;3618 CHGB.jpg;0;0;0;1;0;1;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;38;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8690;
Ц0000018902;3618 RGRG Anne Klein;ЧАСЫ/Наручные/Anne Klein;3618 RGRG;1;8690;Anne Klein;3618 RGRG.jpg;0;0;0;0;0;0;1;;;;Стальной с розовым PVD покрытием, эмаль;;;WR 30m;;;;;;Сталь с розовым PVD покрытием, эмаль;;;;Женские;;38;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;;;8690;
Ц0000017271;3619 SVSV Anne Klein;ЧАСЫ/Наручные/Anne Klein;3619 SVSV;2;9350;Anne Klein;3619 SVSV.jpg;0;0;0;1;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;38;;;;;;Минеральное;США;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9350;
